"WellName","Canx","Egfr","Errfi1","Gapdh","Kpnb1","Myc","P53","Rab7a","RhoA","Sec16a","Nras","Dnajc5","Rpap3","Slc2a1"
"A10",0.397897066961815,0.859340659340659,0.788546255506608,0.779467680608365,0.985138004246285,1.14457831325301,0.0266544117647059,0.823770491803279,1.42,0.183035714285714,0.315352697095436,0.0946502057613169,0.123628383321141,0.290928050052138
"A11",0.373557187827912,0.979638009049774,0.725806451612903,0.754749568221071,0.89945652173913,1.19744160177976,0.1,0.912955465587045,1.47072599531616,0.149895905621096,0.348648648648649,0.161844484629295,0.177745664739884,0.276
"A13",0.171457387796268,0.812080536912752,0.895555555555556,0.763747454175153,0.4,0.754524886877828,0.0196078431372549,0.717149220489978,1.07435254803676,0.0630391506303915,0.427152317880795,0.117294520547945,0.223374827109267,0.193949216639654
"A14",0.368977673325499,0.968553459119497,0.853080568720379,0.871739130434783,1.06117647058824,1.09263521288838,0.0454545454545455,1.10121457489879,1.33362218370884,0.132785763175907,0.404564315352697,0.13614262560778,0.201822004204625,0.282178217821782
"A15",0.337734890807517,0.908675799086758,0.921658986175115,0.984014209591474,0.959885386819484,1.03348961821835,0.0425531914893617,0.795555555555556,1.32281553398058,0.1328125,0.472668810289389,0.158679446219382,0.180316586373021,0.326404494382022
"A16",0.306164034640856,0.920987654320988,0.956185567010309,0.816872427983539,0.926441351888668,1.08505611340815,0.0347155255544841,1.06744186046512,1.31026615969582,0.117962466487936,0.37344398340249,0.0946372239747634,0.163850110213079,0.294631710362047
"A17",0.346348884381339,1.06857142857143,1.06526806526807,0.940936863543788,0.834666666666667,1.05006031363088,0.0754716981132075,0.843230403800475,1.16763005780347,0.12035010940919,0.533123028391167,0.103762827822121,0.163086714399364,0.305251009809579
"A18",0.347083087802004,0.930120481927711,0.925407925407925,0.943127962085308,1.08943089430894,1.04010025062657,0.0180940892641737,0.874493927125506,1.13766434648105,0.144561403508772,0.344202898550725,0.0806142034548944,0.123361603700848,0.28842504743833
"A19",0.178997613365155,0.882743362831858,1.00801603206413,0.825,0.88,1.14459224985541,0.137755102040816,0.908866995073892,0.93816631130064,0.123198847262248,0.395454545454545,0.13307240704501,0.193617021276596,0.309120699071546
"A2",0.392818863879957,0.786407766990291,0.976086956521739,0.974499089253188,1.06772908366534,0.943116240725474,0.0127915726109857,0.984649122807018,1.00086355785838,0.157122905027933,0.286069651741294,0.137745974955277,0.103521126760563,0.316666666666667
"A20",0.40785498489426,0.715746421267894,0.890380313199105,1.05811623246493,1.05749486652977,1.07094972067039,0.031866464339909,1.20761904761905,1.34762275915822,0.199731903485255,0.464285714285714,0.108050847457627,0.19248217757615,0.339094159713945
"A21",0.202836269875376,0.845605700712589,0.872093023255814,0.827935222672065,1.14463840399003,0.983964079538165,0.0467706013363029,0.979910714285714,1.1846877098724,0.200571428571429,0.645367412140575,0.0829732065687122,0.118614210217264,0.271317829457364
"A22",0.367095691102406,0.863425925925926,0.930711610486891,0.837837837837838,0.962890625,1.076,0.029504741833509,0.898678414096916,1.23898858075041,0.164776517678452,0.402173913043478,0.102771362586605,0.148754448398577,0.273881499395405
"A23",0.325125909345271,0.944915254237288,0.921700223713647,1.00806451612903,1.29540481400438,1.0875,0.0808383233532934,1.00997506234414,NA,0.109442060085837,0.479508196721311,0.223978919631094,NA,0.246659242761693
"A3",0.39119804400978,0.878281622911695,0.922737306843267,0.971428571428571,0.836206896551724,1.04846103470858,0.0386100386100386,0.797356828193833,1.35492010092515,0.128030303030303,0.519893899204244,0.23489932885906,0.129969418960245,0.276058117498421
"A4",0.154666666666667,0.142284569138277,0.38716814159292,0.551470588235294,0.13519313304721,0.179708222811671,0.0228734810578985,0.771371769383698,1.1718875502008,0.260385756676558,0.206827309236948,0.162812210915819,0.285714285714286,0.143839541547278
"A5",0.339460080413555,0.978823529411765,0.839366515837104,0.77196261682243,0.927613941018767,0.966599866399466,0.0498812351543943,0.966233766233766,1.36943231441048,0.146533238027162,0.312039312039312,0.190402476780186,0.155731795241528,0.313926940639269
"A6",0.150609756097561,0.844387755102041,0.642058165548098,0.514450867052023,0.321316614420063,0.325788751714678,0.0242369838420108,0.785407725321888,1.17676348547718,0.25832223701731,0.259842519685039,0.0967238689547582,0.211960635881908,0.202959830866808
"A7",0.343016759776536,0.947004608294931,0.829827915869981,0.831192660550459,1.10869565217391,1.09717097170972,0.0289655172413793,0.908415841584158,1.19725141471302,0.20853743876837,0.509283819628647,0.169421487603306,0.15307582260372,0.295031055900621
"A8",0.361786319954777,0.884231536926148,0.735023041474654,0.8052738336714,0.909677419354839,1.09276315789474,0.0211202938475666,0.854867256637168,1.22813990461049,0.173638516179953,0.44980694980695,0.106732348111658,0.157645466847091,0.297971014492754
"A9",0.321564367191744,0.87,0.776595744680851,0.826168224299065,0.744047619047619,0.878562577447336,0.0159817351598174,0.766816143497758,1.16732438831886,0.160956690368455,0.424242424242424,0.141479099678457,0.178674351585014,0.23217341699943
"B10",0.421052631578947,0.883333333333333,0.677884615384615,0.788259958071279,0.849442379182156,1.02454373820013,0.029723991507431,0.926415094339623,1.44835329341317,0.120450033090668,0.382765531062124,0,0.17841726618705,0.26619488296135
"B11",0.324082784571966,0.926624737945493,0.656818181818182,1.03311258278146,0.863517060367454,1.04530313124584,0.0754716981132075,1.03072625698324,1.38537970191625,0.124165554072096,0.361581920903955,0.167429094236048,0.154624277456647,0.309357097390197
"B13",0.150721539283805,0.764705882352941,0.817567567567568,0.680851063829787,0.525316455696203,0.770423375074538,0.0391949152542373,0.859605911330049,1.13950177935943,0.054127198917456,0.427848101265823,0.103125,0.217966573816156,0.201646090534979
"B14",0.371062992125984,0.909255898366606,0.719047619047619,0.892644135188867,1.10729613733906,1.03493449781659,0.0274079874706343,1.14541387024608,1.31244239631336,0.103242320819113,0.347978910369069,0.134361233480176,0.22089552238806,0.310602024507192
"B15",0.375607123583378,0.984810126582279,0.764044943820225,0.950819672131147,0.703087885985748,1.01348039215686,0.0399515738498789,0.863636363636364,1.30698835274542,0.124626865671642,0.409785932721713,0.0905057675244011,0.164705882352941,0.307814992025518
"B16",0.405208333333333,0.887619047619048,0.821052631578947,0.908918406072106,0.730964467005076,1.08778173190985,0.0175925925925926,1.01079913606911,1.24980605120248,0.106280193236715,0.408474576271186,0.0689238210399033,0.142222222222222,0.287505805852299
"B17",0.334739061676331,0.898550724637681,0.856481481481482,0.843177189409369,0.87467362924282,1.06273291925466,0.0562913907284768,0.748502994011976,1.18867924528302,0.100852272727273,0.407079646017699,0.0304347826086957,0.0946142649199418,0.284743991640543
"B18",0.266157760814249,0.766467065868264,0.714953271028037,0.87363834422658,0.910179640718563,0.964242424242424,0.0232088799192735,0.831067961165049,1.34532924961715,0.165740740740741,0.336734693877551,0.0522875816993464,0.12417823228634,0.292641186537365
"B19",0.223367697594502,0.808126410835214,0.965831435079727,0.923694779116466,1.05612244897959,1.17096931320019,0.0547945205479452,1.03241895261845,1.04035216434336,0.143410852713178,0.453074433656958,0.116197183098592,0.229822161422709,0.277570591369206
"B2",0.347875354107649,0.75751503006012,0.926680244399185,0.835616438356164,1.1523178807947,1.05566218809981,0.0390824129141886,1.0495867768595,1.39437984496124,0.141474311243485,0.402482269503546,0.129988597491448,0.136896046852123,0.24384236453202
"B20",0.37396694214876,0.845213849287169,0.579787234042553,0.810096153846154,1.02100840336134,1.01900739176346,0.0384615384615385,1.10994764397906,1.22779605263158,0.186891054030115,0.440347071583514,0.14527027027027,0.179767600820232,0.324451410658307
"B21",0.214794520547945,0.687732342007435,0.715404699738903,0.98034398034398,1.05913978494624,0.937931034482759,0,0.988200589970501,1.06622073578595,0.211277658815132,0.643504531722054,0,0.0781974817760106,0.234141791044776
"B22",0.300610376398779,0.976363636363636,0.836585365853659,0.906103286384977,0.954091816367265,1.03880803880804,0.024,0.96969696969697,1.31518624641834,0.155996393146979,0.436853002070393,0.0679245283018868,0.196710075394106,0.261300309597523
"B23",0.320040383644624,0.892768079800499,0.849256900212314,0.96316758747698,1.0774818401937,1.08,0.0674846625766871,1.03376623376623,NA,0.105809128630705,0.534136546184739,0.145701357466063,NA,0.276621058893516
"B3",0.368325242718447,0.846938775510204,1.08316831683168,0.861460957178841,1.15929203539823,1.05396174863388,0.048780487804878,0.763796909492274,1.41033138401559,0.134770889487871,0.427312775330396,0.0803212851405622,0.135667396061269,0.239683933274802
"B4",0.174269005847953,0.109649122807018,0.385416666666667,0.614285714285714,0.0953436807095344,0.151554404145078,0.0292249047013977,0.591703056768559,1.17909002904163,0.23062015503876,0.256214149139579,NA,0.28134328358209,0.0749427917620137
"B5",0.396843950905903,0.830808080808081,0.881818181818182,0.963114754098361,0.994459833795014,0.974937343358396,0.027906976744186,0.791932059447983,1.41666666666667,0.14103472714387,0.314159292035398,0.17037037037037,0.14736012608353,0.296536796536797
"B6",0.126104023552502,0.70631970260223,0.628230616302187,0.727095516569201,0.336673346693387,0.379250720461095,0.0188679245283019,1.09879032258065,1.21377101681345,0.192039106145251,0.197389885807504,2,0.33831217326363,0.143253747917823
"B7",0.321092278719397,0.909930715935335,0.871739130434783,0.948960302457467,0.824468085106383,1.05428954423593,NA,1,1.33650519031142,0.17239010989011,0.411931818181818,0.0810810810810811,0.195522388059701,0.303867403314917
"B8",0.404997397188964,0.865698729582577,0.742424242424242,0.8,0.779047619047619,1.04984662576687,0.0289532293986637,0.930860033726813,1.33864541832669,0.192678227360308,0.391869918699187,0.0997150997150997,0.199042407660739,0.291028446389497
"B9",0.330708661417323,0.936542669584245,0.723849372384937,0.677007299270073,0.694736842105263,0.853350189633375,0.0206659012629162,0.906054279749478,1.28536585365854,0.127208480565371,0.397260273972603,0.0954003407155026,0.202812731310141,0.197361993160723
"C10",0.394463667820069,0.733096085409253,0.764976958525346,0.758220502901354,1,0.935745477230193,0.0297482837528604,0.93448275862069,1.33006535947712,0.111181702668361,0.474953617810761,0.0684474123539232,0.189349112426035,0.298850574712644
"C11",0.18894472361809,0.680365296803653,0.771367521367521,0.609480812641084,0.739024390243902,0.51165371809101,0.0192307692307692,0.825726141078838,1.37134909596662,0.0915233415233415,0.446300715990453,0.126027397260274,0.213592233009709,0.250240615976901
"C13",0.174917491749175,0.537373737373737,0.541062801932367,0.642424242424242,0.307829181494662,0.462108262108262,0.0130010834236186,0.873362445414847,1.2440119760479,0.129117259552042,0.472140762463343,0.0665499124343257,0.203413940256046,0.218056240749877
"C14",0.348087431693989,0.712871287128713,0.599620493358634,0.826612903225806,1.06944444444444,1.00432365657813,0.0247863247863248,0.937373737373737,1.33572567783094,0.161361954108068,0.562977099236641,0.123581336696091,0.194104960460101,0.286997885835095
"C15",0.391194331983806,0.727459016393443,0.699248120300752,0.866300366300366,0.937875751503006,0.97164461247637,1.5,0.89171974522293,1.25735849056604,0.159107271418287,0.43859649122807,0.0823817292006525,0.201704545454545,0.262407301768397
"C16",0.383406971035837,0.761692650334076,0.723270440251572,0.89738430583501,1.02004008016032,1.06679151061174,0.0322245322245322,1.16091954022989,1.18865143699337,0.130769230769231,0.512875536480687,0.118534482758621,0.145847400405132,0.281485780615206
"C17",0.387442572741194,1.01851851851852,0.768932038834951,1.04583333333333,0.695652173913043,1.03593486805166,0.046875,0.72147001934236,1.28082191780822,0.15034965034965,0.452599388379205,0.0718390804597701,0.114052953156823,0.329043088975937
"C18",0.349214943151056,0.752830188679245,0.91304347826087,0.815175097276265,0.768031189083821,1.02574850299401,0.0319526627218935,0.704081632653061,1.40149812734082,0.22730199613651,0.339622641509434,0.0636515912897822,0.136044880785414,0.257094211123723
"C19",0.357502517623364,0.816705336426914,0.688571428571429,0.694915254237288,0.757990867579909,1.04879635653871,0.064118372379778,0.697732997481108,1.25771715721464,0.202156334231806,0.370716510903427,0.125412541254125,0.193328795098707,0.253774680603949
"C2",0.137331838565022,0.287769784172662,0.636022514071295,0.686792452830189,0.190871369294606,0.28562945368171,0.0315031503150315,1.0184842883549,1.1265923566879,0.238368387507967,0.30952380952381,0.267834793491865,0.274310595065312,0.178105501985252
"C20",0.415794979079498,0.713163064833006,0.860824742268041,0.941176470588235,0.91412213740458,1.02393461762989,0.0372340425531915,1.04154302670623,1.17230769230769,0.180778032036613,0.398181818181818,0.0648379052369077,0.159231297185999,0.260253164556962
"C21",0.178062678062678,0.86870897155361,0.476470588235294,0.87066974595843,0.574610244988864,0.436609686609687,0.1,0.868235294117647,1.13531114327062,0.28493894165536,0.446153846153846,0.0508083140877598,0.244650499286733,0.203557312252964
"C22",0.324595649749024,1.00178890876565,1.0468085106383,0.968287526427061,0.877906976744186,0.965395480225989,0.0145772594752187,0.791666666666667,1.21571648690293,0.125085440874915,0.5,0.0710900473933649,0.246458923512748,0.309684101501813
"C23",0.315709201830198,0.996086105675147,0.881057268722467,0.876355748373102,1.28940568475452,1.1400875547217,0.0974842767295598,1.07511737089202,NA,0.0811594202898551,0.472222222222222,0.169565217391304,NA,0.240761478163494
"C3",0.407205240174672,0.711578947368421,0.941176470588235,0.988179669030733,0.856041131105398,1.04553518628031,0.05,0.941176470588235,1.25777470628887,0.15921963499056,0.530612244897959,0.0136986301369863,0.0953757225433526,0.294578706727629
"C4",0.158415841584158,0.188679245283019,0.293501048218029,0.708423326133909,0.0812274368231047,0.21710127349909,0.0258717660292463,0.726190476190476,1.2531914893617,0.210601719197708,0.252650176678445,0.175108538350217,0.307857142857143,0.122680412371134
"C5",0.116024973985432,0.156908665105386,0.24703557312253,0.667355371900826,0.0780141843971631,0.144051446945338,0.0594405594405594,1.081589958159,1.17398119122257,0.228907782864617,0.231607629427793,0.101173020527859,0.316640986132512,0.0849056603773585
"C6",0.367021276595745,0.847133757961783,0.753246753246753,0.734989648033126,0.876383763837638,1.0365296803653,0.035031847133758,1.10515021459227,1.31034482758621,0.190735694822888,0.402321083172147,0.0894308943089431,0.208461538461538,0.259436788496105
"C7",0.22962962962963,0.785714285714286,0.564625850340136,0.707779886148008,0.965968586387435,0.972336668628605,0.0496277915632754,1.16839916839917,1.44243641231593,0.248184818481848,0.49002849002849,0.114163090128755,0.201170446232626,0.228882833787466
"C8",0.401459854014599,0.702868852459016,0.698884758364312,0.705627705627706,1.05806451612903,1.0680981595092,0.025018395879323,0.905335628227194,1.46877351392024,0.20046439628483,0.354943273905997,0.13681592039801,0.212422360248447,0.262733232476046
"C9",0.398305084745763,0.618534482758621,0.808139534883721,0.821359223300971,0.976415094339623,0.988135593220339,0.0349922239502333,1.01144164759725,1.38837209302326,0.145504461221688,0.468911917098446,0.0744047619047619,0.194541637508747,0.305853658536585
"D10",0.353576942871848,0.630597014925373,0.808558558558559,0.668981481481482,0.934782608695652,1.04868154158215,0.0193661971830986,0.760309278350515,1.282874617737,0.116187989556136,0.480769230769231,0.0816802800466744,0.125863392171911,0.269767441860465
"D11",0.0852523272905439,0.62004662004662,0.8,0.758551307847082,0.750623441396509,0.541694024950755,0,0.82996632996633,1.35959153902261,0.107075767063244,0.45607476635514,0.110726643598616,0.13506139154161,0.154208050182959
"D13",0.06875,0.502092050209205,0.744874715261959,0.662037037037037,0.283950617283951,0.487057220708447,0.0299500831946755,0.806584362139918,1.22655663915979,0.173660426081343,0.450549450549451,0.0610859728506787,0.173453996983409,0.177404295051354
"D14",0.297284859641049,0.613207547169811,0.811740890688259,0.776173285198556,1.10193321616872,1.04203821656051,0.0204991087344029,0.902033271719039,1.22314737718568,0.183776932826362,0.389558232931727,0.098755832037325,0.203980099502488,0.271333673990802
"D15",0.354260089686099,0.787658802177858,0.828442437923251,0.940944881889764,1.00222222222222,1.01343570057582,0.0555555555555556,0.948051948051948,1.06081601231717,0.224390243902439,0.459905660377358,0.0881164106709782,0.150955833882663,0.239978331527627
"D16",0.415902140672783,0.653763440860215,0.776699029126214,0.927685950413223,1,0.940540540540541,0.0263157894736842,1.18444444444444,1.21606425702811,0.17578125,0.460111317254174,0.110229276895944,0.16817864619679,0.329597554763118
"D17",0.364337101747174,0.82830626450116,0.712328767123288,0.85050505050505,0.810869565217391,1.00235849056604,0.0570469798657718,0.818770226537217,1.39676708302719,0.125935162094763,0.511494252873563,0.0822222222222222,0.0957668285912561,0.269520225776105
"D18",0.354002776492365,0.839928057553957,0.858472998137803,0.935483870967742,0.745664739884393,1.06458923512748,0.0287206266318538,0.805604203152364,1.3314121037464,0.142080217539089,0.439672801635992,0.0438448566610455,0.149789029535865,0.296626984126984
"D19",0.251516565562296,0.932885906040268,0.92354124748491,0.886654478976234,1.18354430379747,1.01518987341772,0.0577777777777778,0.965714285714286,1.15327929255711,0.212765957446809,0.345188284518828,0.0895953757225433,0.201047806155861,0.284451378055122
"D2",0.137174910759816,0.41972920696325,0.830935251798561,0.752362948960302,0.188081936685289,0.33467278989667,0.0237068965517241,0.745454545454545,1.13968481375358,0.305882352941176,0.322344322344322,0.186406460296097,0.356245380635625,0.177933673469388
"D20",0.41834347215723,0.79045643153527,0.926258992805755,0.931972789115646,1.05263157894737,0.91196388261851,0.027906976744186,1.07266435986159,1.41198501872659,0.207080828323313,0.384422110552764,0.0965391621129326,0.107431935246505,0.319953461314718
"D21",0.169882100750268,0.706140350877193,0.627155172413793,0.858208955223881,0.796296296296296,0.563275434243176,0.121212121212121,0.991935483870968,1.23730098559515,0.28228021978022,0.467849223946785,0.00609756097560976,0.278260869565217,0.194358974358974
"D22",0.37280701754386,0.946296296296296,0.957894736842105,0.826003824091778,0.799610894941634,1.10347222222222,0.0195652173913043,0.984585741811175,1.05030959752322,0.142214221422142,0.515810276679842,0.0721062618595825,0.212034383954155,0.295679333680375
"D23",0.370254810192408,0.981776765375854,0.976595744680851,1.02893309222423,1.34361233480176,1.10647307924985,0.0982658959537572,1.08616187989556,NA,0.0943257184966839,0.451612903225806,0.149146451033243,NA,0.251798561151079
"D3",0.426221079691517,0.855397148676171,1.09255533199195,0.851301115241636,0.845804988662131,1.06353240152478,0.25,0.716701902748414,1.31339894019682,0.16841455891425,0.459409594095941,0.0904605263157895,0.132342533616419,0.29866036249015
"D4",0.162535748331745,0.223684210526316,0.405458089668616,0.619140625,0.1,0.203293223559215,0.00925925925925926,0.664835164835165,1.05461254612546,0.195009848982272,0.162295081967213,0.0881670533642691,0.172185430463576,0.114080834419817
"D5",0.0978006551240056,0.235827664399093,0.339955849889625,0.643002028397566,0.0859188544152745,0.158608490566038,0.00980392156862745,0.845541401273885,1.07680126682502,0.249840662842575,0.277264325323475,0.16260162601626,0.291449814126394,0.0783798001052078
"D6",0.384418247052793,0.817857142857143,0.881165919282511,0.900952380952381,0.939805825242718,1.04709897610922,0.0253671562082777,1.10573476702509,1.27205882352941,0.181369524984577,0.340384615384615,0.134108527131783,0.18801652892562,0.260204081632653
"D7",0.204047217537943,0.638580931263858,0.704433497536946,0.978927203065134,1.28162291169451,1.00774693350549,0.0372233400402414,0.972426470588235,1.26364335126826,0.264727815063386,0.501960784313725,0.0878186968838527,0.17179802955665,0.281396560708702
"D8",0.392857142857143,0.661682242990654,0.93921568627451,0.958181818181818,1.18378378378378,0.947806354009077,0.0198019801980198,0.876857749469214,1.33742331288344,0.165672630881378,0.373626373626374,0.0887622149837134,0.204081632653061,0.276995305164319
"D9",0.424533333333333,0.744578313253012,0.898089171974522,0.771825396825397,1.11256544502618,1.07419786096257,0.0293296089385475,0.817987152034261,1.3426517571885,0.0974605353466026,0.505952380952381,0.0629865534324133,0.19022154316272,0.269539078156313
"E10",0.113765642775882,0.136882129277567,0.299771167048055,0.592292089249493,0.0848861283643892,0.173173803526448,0.010533245556287,0.658620689655172,1.08053166536357,0.309711286089239,0.186413902053712,0.0844704353476283,0.213114754098361,0.0846366145354186
"E11",0.167764825139382,0.758454106280193,0.6825,0.992443324937028,0.841961852861035,0.864314789687924,0.107861060329068,0.841237113402062,1.13405238828968,0.120996441281139,0.369565217391304,0.0646630236794171,0.0802517702596381,0.20968629609246
"E13",0.257731958762887,0.785562632696391,0.716216216216216,0.839319470699433,0.910194174757282,1.11697247706422,0.0900195694716243,0.756626506024096,1.14511278195489,0.170870113493064,0.318565400843882,0.0654761904761905,0.0783444198078344,0.291589648798521
"E14",0.226868792472556,0.666030534351145,0.569548872180451,0.806981519507187,0.768463073852295,0.970828471411902,0.0206084396467125,0.987562189054726,1.10328262610088,0.190970103721782,0.329646017699115,0.141379310344828,0.197138314785374,0.26270325203252
"E15",0.278499278499279,0.7002457002457,0.853881278538813,0.998019801980198,0.771712158808933,0.929109159347553,0.0891840607210626,0.839805825242718,1.26445643793369,0.211491442542787,0.506,0.0907054871220605,0.315907393577296,0.229109020475927
"E16",0.358312655086849,0.723926380368098,0.948314606741573,0.832935560859189,0.90146750524109,0.969230769230769,0.0224806201550388,0.896788990825688,1.31765676567657,0.19865571321882,0.368606701940035,0.128755364806867,0.17948717948718,0.20733740967204
"E17",0.400634249471459,0.930084745762712,0.705653021442495,0.952548330404218,1.1030303030303,1.00061425061425,0.141791044776119,0.777365491651206,1.26173541963016,0.147234678624813,0.54389721627409,0.0988175675675676,0.112741312741313,0.256321269211701
"E18",0.413472070098576,0.834738617200675,0.76950998185118,0.81056466302368,0.932394366197183,1.05459770114943,0.0345659163987138,0.733067729083665,1.23650568181818,0.133289124668435,0.385802469135802,0.0475651189127973,0.138597904915391,0.301180092355054
"E19",0.230276134122288,0.962025316455696,0.823529411764706,0.779411764705882,0.598326359832636,0.873594001071237,0.11645101663586,0.929889298892989,1.24909747292419,0.127035830618893,0.333980582524272,0.0804597701149425,0.198365527488856,0.272598870056497
"E2",0.189636163175303,0.512605042016807,0.518850987432675,0.971830985915493,0.566739606126915,0.530930930930931,0.0350438047559449,0.768270944741533,1.36973478939158,0.343125734430082,0.377224199288256,0.220958570268075,0.401727861771058,0.238219895287958
"E20",0.385531135531136,0.844606946983547,0.935483870967742,0.909594095940959,0.912393162393162,1.01497504159734,0.0332577475434618,1.04356435643564,1.33456973293769,0.232244318181818,0.370558375634518,0.213811420982736,0.119594594594595,0.279674796747967
"E21",0.468106995884774,0.938697318007663,0.758547008547009,0.902040816326531,1.08072916666667,1.01485148514851,0.104838709677419,0.74639175257732,1.23324022346369,0.157722513089005,0.508710801393728,0.0283553875236295,0.179258241758242,0.245965770171149
"E22",0.39,1.24764890282132,1.65648854961832,1.2725527831094,1.24465558194774,1.11550339715874,0.0341951626355296,0.937608318890815,1.31189229618549,0.187777777777778,0.682274247491639,0.116573033707865,0.165331391114348,0.411851126346719
"E23",0.410569105691057,0.947470817120623,1.06106870229008,0.990671641791045,1.62886597938144,1.08529048207664,0.195945945945946,1.19047619047619,NA,0.208281053952321,0.455611390284757,0.159159159159159,NA,0.315892740353172
"E3",0.436046511627907,0.852878464818763,0.868556701030928,0.923232323232323,0.965217391304348,0.877467665078285,0.0999099909990999,0.898648648648649,1.42788461538462,0.164005805515239,0.435897435897436,0.243110236220472,0.17283950617284,0.24124761298536
"E4",0.432673267326733,0.772811918063315,0.549893842887473,0.849906191369606,0.911111111111111,1.1277299801456,0.0468854655056932,0.919230769230769,1.18027961736571,0.12694125590817,0.368794326241135,0.163455149501661,0.113394216133942,0.399049881235154
"E5",0.340448823207444,0.960167714884696,0.99236641221374,0.970961887477314,1.07142857142857,1.1603550295858,0,1.03597122302158,1.24591381872214,0.204574332909784,0.47246891651865,0.118479221927498,0.152254249815225,0.288625592417062
"E6",0.32388274867852,0.782682512733446,0.928196147110333,0.802559414990859,1.03384615384615,1.01702997275204,0.0378681626928471,0.972,1.23195084485407,0.192479286169535,0.465635738831615,0.105080027835769,0.180878552971576,0.303543913713405
"E7",0.414424111948332,0.728070175438597,0.801762114537445,0.799628942486085,0.892105263157895,1.03357472021066,0.125,0.801457194899818,1.33184190902312,0.206696716033484,0.491189427312775,0.0970149253731343,0.187265917602996,0.268205128205128
"E8",0.429170549860205,0.695219123505976,0.844074844074844,0.715909090909091,0.955645161290323,0.973534971644612,0.0299177262528048,0.824956672443674,1.29665427509294,0.111994698475812,0.355599214145383,0.120440467997247,0.15007215007215,0.238955823293173
"E9",0.366533864541833,0.687074829931973,0.752851711026616,0.981785063752277,0.779097387173397,1.07062146892655,0.0382978723404255,0.804971319311663,1.3083264633141,0.114695340501792,0.284955752212389,0.107402031930334,0.136363636363636,0.237732253454026
"F10",0.123414634146341,0.262237762237762,0.300578034682081,0.604803493449782,0.0649895178197065,0.160565189466924,0.0185185185185185,0.623188405797101,1.05203619909502,0.213888888888889,0.232876712328767,0.0349206349206349,0.204081632653061,0.110186092066601
"F11",0.183323477232407,0.725952813067151,0.620689655172414,0.618510158013544,0.549878345498783,0.94659839063643,0.0873015873015873,0.564705882352941,1.11949215832711,0.116343490304709,0.271825396825397,0.120098039215686,0.0580882352941176,0.229235880398671
"F13",0.313001605136437,0.746898263027295,0.617073170731707,0.982456140350877,0.760820045558087,1.05273189326557,0.0514018691588785,0.733766233766234,1.17085798816568,0.192173305380853,0.383701188455009,0.0417177914110429,0.0831541218637993,0.317468105986261
"F14",0.307163886162905,0.921305182341651,0.618069815195072,0.747619047619048,0.785854616895874,0.827244582043344,0.025305410122164,0.843137254901961,1.17278287461774,0.200292397660819,0.306896551724138,0.015625,0.174647887323944,0.274360370168753
"F15",0.247094492167761,0.837719298245614,0.53740157480315,1.05436893203883,0.860526315789474,0.93993993993994,0.0953271028037383,0.811359026369168,1.30455635491607,0.259809750297265,0.386274509803922,0.101276595744681,0.247304582210243,0.289094650205761
"F16",0.202481389578164,0.806273062730627,0.746534653465347,0.884297520661157,0.854406130268199,0.943593314763231,0.0250809061488673,0.784922394678492,1.30847212165098,0.18340348767288,0.271641791044776,0.067211625794732,0.171407731582786,0.240042485395645
