"WellName","Canx","Egfr","Nras","Errfi1","Gapdh","Kpnb1","Myc","P53","Rab7a","RhoA","Sec16a","Dnajc5","Rpap3","Slc2a1"
"A10",199.401834710744,121.167467307692,127.11376,90.6849363636364,170.401868571429,94.849445,99.0519873873874,102.2141965,172.649801652893,109.72477987013,195.022212962963,152.519106803279,42.1691301318267,180.588462264151
"A11",219.52993442623,151.29161627907,205.224232352941,89.6637674741266,183.252366666667,94.3583756944444,90.9963457831325,105.415011009174,175.073724770642,97.4927032258065,201.544164285714,156.742769614984,44.0444489051095,186.602869565217
"A13",329.95336,121.821113360316,141.467567337167,82.83613046875,198.770461538462,87.2531005025126,76.5936,141.057883721988,175.808080168776,107.352544491525,310.43005538462,187.626836904762,44.226850266809,NA
"A14",275.817670454545,168.155779069767,143.783123882506,89.239842685185,206.134989795918,96.7418184079602,86.9663525641026,116.648517757009,163.014541176471,106.713690430622,212.80672815534,211.053743498818,44.0025863984674,186.050028037383
"A15",181.245174603175,119.786175609756,407.687761576286,87.1284734265734,170.053828688525,100.796528323699,87.0947280487805,114.059134375,163.781238866397,107.453702473498,226.510448275862,322.977571232877,43.3122979547901,169.068058666667
"A16",194.330767567568,174.898861290323,162.62605,92.9284057268723,171.054785185185,95.9319569565217,98.0544117647059,121.638714769976,165.402029661017,98.0033306859206,180.127371900826,330.912825342466,42.8665609695974,161.220576666667
"A17",202.986727748691,127.971622222222,197.067979302824,89.1625679558011,184.900542056075,105.720002277433,93.2168759689923,332.1612913085,186.522463414634,104.369851704545,224.035118421053,421.744395244664,41.7515725709372,167.039505
"A18",185.87147826087,127.090540856848,170.514582142857,90.4568515789474,179.13513559322,97.272738585209,94.2203193181818,120.713705072464,174.412661870504,97.2555425867508,210.811392045455,381.937153977273,45.0291856569709,160.844896
"A19",184.448371134021,129.361456666667,155.79856097561,82.9256633802817,187.170704605263,98.0440975077882,115.769154966887,110.954513636364,161.860767326733,93.9427873831776,251.53628125,701.01552,44.2503194833154,185.752262244898
"A2",192.49715625,121.1267,120.727215217391,102.449225139529,191.596319672131,103.307947727273,82.302596875,96.7469908536585,170.603514583333,93.172514532872,172.228319327731,154.405163873943,51.023856442577,174.683344578313
"A20",167.224476190476,117.5566,285.905045833333,84.8982180672269,185.385761363636,94.3679153225806,89.795907,112.532772043011,165.92545483871,102.741529137529,254.564474226804,716.16486746988,45.5007342268041,193.973308411215
"A21",194.062791666667,125.182455555556,184.169279922784,91.5164601694915,202.522126829268,92.6462115919629,83.5990420731707,108.61014488189,162.268758842444,99.3747820224719,264.016180722892,760.981948862104,43.9692238012206,161.854449635037
"A22",162.269876811594,122.799744,166.400885151306,77.5794896631044,223.542434782609,106.349324087591,97.8265489051095,108.689765779468,163.999215311005,108.187523263889,250.894296610169,972.931972904,44.3793424137931,171.944917647059
"A23",194.122904255319,121.451584931507,224.008446560857,85.437125255102,199.656401639344,93.7033137704918,93.1604778571429,102.607330375427,181.699176470588,104.622007327586,177.981383458647,NA,NA,183.545625
"A3",188.127236714976,125.786383018868,139.057668627451,83.50595,181.231932758621,92.8143278145695,88.9156141414141,106.890932835821,180.459481171548,86.6731328125,167.451945945946,141.387051758242,43.7533024,159.136719
"A4",174.437389380531,100.247824324324,136.410610169492,78.8444744886423,159.0048575,80.2405345454546,83.4499509433962,119.165246774194,180.239312302839,89.6718675,160.651085470085,142.948663166808,46.15745398956,150.60043
"A5",195.575879032258,116.077042222222,136.06287972973,92.9641200680272,168.060535294118,95.5529167346939,91.2580699029126,99.5086778301887,186.955612,95.3520524539877,164.895016129032,142.392429523227,43.1547827205882,177.303713846154
"A6",187.081254237288,104.863580769231,148.250300785636,77.872043989071,168.910557746479,94.3508677042802,87.1724746478873,99.8127844660194,177.735801775148,92.407404735376,170.61884962406,182.054404477612,48.074210205528,139.788434482759
"A7",184.93722147651,127.865299615375,145.247680327869,89.7398455497382,173.463748344371,93.0538024096386,92.5241897637795,114.305933333333,178.12790797546,89.5123172093023,186.31728021978,155.138779427688,44.2939280867107,172.541243965517
"A8",178.262237288136,169.804587234043,142.865956818182,88.3980450867052,181.389221238938,93.149732599119,93.9254020833333,105.654484210526,187.018334231806,89.969760115607,184.459295857988,149.785662280702,43.8770138475022,178.876007777778
"A9",195.634246753247,132.237845833333,142.168074358974,91.9715457894737,429.424319444444,92.0677072649573,90.6729215189874,103.41609704142,175.123822966507,107.489568016194,422.015352941177,146.997782084691,41.9509268722467,157.929187628866
"B10",174.610482758621,106.556510714286,134.370088333333,92.7221876373626,148.298406930693,95.4798406113537,86.38272,104.346846341463,172.737274509804,92.8545020477816,169.111174863388,144.063838076622,42.5285719849246,171.540647058824
"B11",166.533990566038,119.412508,129.97064137931,93.972549790795,159.387818181818,91.2204194842407,87.1682889908257,104.398040331492,164.892093959732,91.0824704318937,164.508053571429,157.352798309609,44.8148062082139,167.719942028986
"B13",174.71696039604,124.18470359147,121.078640283395,89.7188829383886,167.113935483871,89.0976302547771,81.351203030303,97.1494597826087,160.714114893617,90.7364657407407,136.623043859649,171.237890362812,45.6915948466258,NA
"B14",174.395132420091,112.37058,114.958030434783,100.863494890511,175.393793641619,97.5551572687225,90.9801612903226,6717.42663339382,159.730248677249,98.5630467706013,148.897077227723,164.066175782313,43.336591323693,148.665333333333
"B15",177.209132183908,121.534482758621,128.79556,86.2754019607843,170.62029202454,95.2192651474531,92.4502230215827,104.990656744186,161.144995973154,90.3967839506173,166.698684444444,179.016141148325,43.5957373107747,160.569273972603
"B16",173.97393877551,95.9210448979571,129.547463556857,96.7308976635514,154.476539516129,95.0912022123894,90.3138891304348,100.690823423423,172.502059055118,93.9645311797753,181.701875,216.835426490066,43.1175467773438,153.301852173913
"B17",178.685154929577,109.224621621622,132.37575,95.7830796703297,180.255557377049,94.7349858627859,89.5255839416058,105.519993076923,175.729664615385,92.875753125,178.035209677419,300.764371212121,42.9736041666667,173.975820512821
"B18",177.311654901961,103.64275862069,130.583671111111,85.7875319634703,178.896681034483,97.0623892720307,90.7833108843537,104.303555487805,160.403560526316,94.3162476772616,141.804258441558,393.65821969697,43.610030726257,191.806662721894
"B19",165.724666666667,116.33035,130.497637362643,97.2857902861955,144.890277777778,98.7100081510934,80.485471641791,92.2284265625,160.585802777778,94.4771302180685,158.532511290323,450.156167630058,44.3902014112903,156.939553846154
"B2",168.536405,104.128440384615,126.164303921569,91.000259770115,164.660145945946,90.3109023809524,87.7206503448276,93.7789245059289,169.383865156794,92.5770507598784,165.377631799163,143.069759055118,45.1938551020408,165.941205172414
"B20",158.165237704918,102.481178571429,132.929543665663,96.0392211453745,154.680420779221,94.4127314253647,82.0225610619469,98.5225035532995,170.823706940874,102.711983028721,182.578696202532,475.836268159676,44.0659484957882,147.628629213483
"B21",173.778322033898,112.956886904762,165.349439473684,99.8089141804556,203.558239361702,90.680042557652,93.565874251497,92.78338,164.643855828221,94.065560460251,170.664869791667,659.695321890027,42.794432195122,159.540690243902
"B22",160.278135714286,94.5715130434783,118.334873333333,95.4993268421053,185.099731451613,99.4947524324324,94.7914335820896,95.577585106383,179.850189368771,91.3860295454545,167.389852272727,726.581821285642,46.3531315189873,172.442696078431
"B23",176.135959064327,127.780621296296,133.110988461538,NA,190.861790419162,94.8847943248532,70.180716,101.616132451923,180.354112179487,92.1169362244898,207.671826086957,NA,NA,172.20813592233
"B3",175.50457312253,102.114823076923,126.411372727273,92.6745859504132,148.164207954545,89.7511243859649,88.2940438271605,98.2378920704846,185.311426174497,84.4051301754386,167.059256923077,141.032245739257,45.011084934277,173.294836448598
"B4",176.468561111111,100.405907692308,119.763462745098,77.2313766578249,158.854480147059,77.7241930555556,76.68915,89.7875846153846,191.485766304348,86.2712056962025,163.13154,142.676055856354,47.7841753030303,155.115323376623
"B5",174.249471204188,106.551280952381,121.970591836735,97.5242724719101,148.354620833333,88.8885213592233,87.7380167832168,96.5176031948882,180.085224770642,90.9832116666667,185.000214035088,141.373035408022,43.6271321877619,161.269180327869
"B6",177.05846090535,112.391165625,129.321130769231,79.0954287985866,147.49025,85.2019248587571,82.3110342342342,93.3811278688525,173.649475609756,88.9540504,162.787101694915,145.918779338843,45.2294352601156,145.267308163265
"B7",171.123961538462,111.782887301587,118.994589655172,95.4708352490422,177.176760330579,90.3153662365591,95.1604557142857,99.3707140096618,186.717026819923,89.1647403030303,164.496168367347,138.534127941176,44.785797029703,154.650941860465
"B8",175.197881188119,116.934918461538,126.923980327869,99.4292294736842,184.965988372093,92.8004824489796,87.1237308724832,97.6017288209607,176.320962686567,90.1418685929648,164.666596273292,145.784887959343,44.8408444550669,173.74484939759
"B9",167.91685,108.533947142857,125.165148148148,93.8714564102564,158.302246753247,84.6578959107807,84.5083243243243,99.9016728813559,174.610134529148,89.3962202247191,167.848752,132.888645428016,44.1307502114165,163.167587254907
"C10",164.227913333333,103.362774066083,117.38062,101.2177848,167.371719047619,97.6692188235294,89.9057043859649,93.013187037037,174.81536637931,99.7592242494226,152.640951219512,126.451765197481,44.2122673758865,176.579604166667
"C11",161.967456521739,95.5316384615385,131.004924675325,77.9056192982456,169.236818232044,90.9707352941176,85.02965,99.4419102564103,160.562144927536,92.0067690104167,151.879190909091,147.330694387755,43.3446344106464,170.726
"C13",160.35089,104.207761538462,119.792711111111,80.4361530701754,168.512955072464,78.7736773006135,74.2681289473684,88.791455,174.912879396985,100.978466184971,141.352758461538,153.016907467715,44.0359630456853,NA
"C14",173.625672727273,121.937712903226,113.546652380952,95.6814712765957,171.455154639175,93.671962804878,86.2902527272727,101.967834693878,157.379391959799,96.326194,142.160873469388,160.503929170732,44.9054292056075,173.909368159204
"C15",175.757863849765,112.705325714286,129.955498461538,104.720136649215,177.613936363636,94.5371065491184,89.1593530612245,104.44673364486,149.92016744186,93.5380169354839,163.772544041451,151.172648937908,44.3908544676806,165.842233333333
"C16",161.370924418605,114.530560098521,125.462617734,85.3462831632653,180.663832764505,107.548215942029,88.4817896103896,95.5627856435644,173.065141666667,94.4681685800604,173.70075,171.086747776511,44.5958755037116,157.615918012422
"C17",162.65193814433,113.718154190129,134.072631914894,98.4447559670782,174.267525625,100.278474088292,87.9025888059702,100.074228853755,185.338035087719,91.2603422155689,164.05876056338,155.910663805104,42.8336535410765,142.7422
"C18",175.526732510288,108.0874375,122.7231,83.5716230188679,160.347232743363,96.9627392156863,93.7712510204082,92.1297065217391,155.462122641509,96.4234101333333,161.993985294118,162.271174047187,43.7201401408451,179.411017021277
"C19",168.715013071895,114.163034693878,132.93050877193,103.318723333333,174.717034722222,97.4273125514403,96.4817927835052,94.7577663043478,159.144041025641,95.3312360201511,179.714265917603,229.894430078125,43.0017647673314,167.882983908046
"C2",161.483808510638,92.2735617021277,110.718107692308,80.8411177304964,150.456229775281,79.6752642857143,75.004428358209,89.558194047619,177.506873870968,82.19483894081,144.94464609375,136.035294604462,48.6196234429671,175.343756218905
"C20",151.479164835165,104.634073170732,133.428793,95.6750524861879,164.721768503937,99.6470109170306,85.4856198198198,97.7352010582011,165.206401759531,95.2702004357298,182.64092195122,328.215543902439,43.3025061669829,167.765347651007
"C21",169.221411764706,114.308252702703,135.162695744681,82.9284678431373,183.097038277512,93.2205990421456,NA,95.1216705882353,159.389859591837,87.9468496268657,147.590979824561,579.306683630326,45.6323244575937,138.083379545455
"C22",174.508663934426,102.205882051282,107.108793478261,93.8640304347826,169.4590078125,97.8274769642857,85.3878794392523,90.6412886597938,166.381154263566,92.2044065714286,167.697357798165,554.704609375,43.536294038623,158.448610280374
"C23",157.714513333333,118.699219435727,128.225126436782,90.4473424418605,181.087460732984,91.8213199105145,79.8428833333333,97.7685124513619,168.244672274143,96.0807945945946,189.807393103448,NA,NA,175.3775625
"C3",184.459956,104.138134246575,118.674675,89.6657018604651,150.693991666667,90.6010580592105,86.3028229166667,94.0871231707317,173.171849056604,84.2755391304348,152.861920833333,132.777671722516,45.9023442285714,174.513280188679
"C4",166.285684210526,92.27645,116.334026666667,74.9421715846995,145.184711711712,74.730046835443,67.0302666666667,77.5746464937,188.318450226244,83.9865523972603,146.056908965517,136.037478711705,47.6950982717989,155.216873684211
"C5",165.452952702703,112.389918421053,117.605775,76.327739047619,140.426665137615,77.4732154545455,67.0946022727273,83.503356,184.18781104034,86.7543485207101,149.965705035971,127.225400504767,47.2808537790698,130.068925490196
"C6",162.120025906736,99.8118020408163,122.950794594595,89.7993620689655,169.888981690141,92.3977340425532,90.2064899328859,159.332118396226,188.58304851752,86.1798348275862,164.902409803922,129.691187618516,46.422596485623,154.429329813665
"C7",172.675,109.744190277778,130.945768181818,93.0986216216216,154.3082,94.065092248062,93.2155869346734,95.2358417004049,177.074714285714,85.5924755223881,160.41667721519,132.807183113674,46.0822860273973,160.700281428571
"C8",173.936050955414,112.157675091574,127.510944897959,96.9115806603774,152.354855670103,95.8284892430279,87.6979805755396,92.0170701492537,167.344523728814,86.8544738888889,160.860533613445,135.949666796368,45.3381234106963,160.140306030151
"C9",175.595604278075,106.166260714286,127.128232727273,93.3648356020942,168.24896381579,90.1178607068607,91.9394282051282,99.816202690583,175.451384955752,86.897945398773,174.394611440678,134.899292649311,44.3147741071429,168.456793814433
"D10",160.491141584158,109.833929090909,134.784448042314,101.532381151832,175.079095108696,94.0375091954023,85.2243,95.785243627451,172.114647230321,94.0653441935484,156.167330882353,128.560533499171,43.945621509434,170.937133783784
"D11",160.584954545455,92.26659375,131.608996551724,80.5089754491018,163.238866049383,95.6490770870337,85.8484436363636,95.3706620111732,183.483058461538,93.603220971867,170.850173913043,146.751364825307,42.6480217111316,163.54748877551
"D13",148.576318965517,106.253555555556,120.660375384615,76.625301195622,143.259706382979,84.6355991596639,78.949,88.8295456790124,168.910673684211,96.7306847328244,138.654023809524,143.120638001129,44.7485639841689,NA
"D14",162.338438888889,111.760539130435,126.207313636364,102.010592307692,152.458927835052,96.7072700507614,92.0277165048544,93.9563518248175,170.391142857143,99.0209647058824,143.518676859504,138.556457677165,41.5308673191489,171.321886956522
"D15",167.451448818898,126.663232432432,128.002824242424,89.2857679347826,149.490183846154,91.8151159235669,89.5371403361345,96.4244452380952,151.066946875,95.689142893401,154.899835526316,137.964904208417,41.5319657017544,166.367329896907
"D16",175.6326875,112.138767567568,115.719052272727,98.5252279761905,159.868509625668,96.0699071428571,87.7198267326733,94.0080865771812,164.404343478261,94.1303484330484,175.079657370518,144.310858486239,41.9440219404631,156.309618128655
"D17",163.22327027027,115.874548717949,129.969034459459,91.1312879194631,181.773586592179,97.5979223958333,89.5478449152542,103.391771672355,170.799289179104,92.0917930434783,158.231844827586,149.042377591973,40.9052589041096,162.459007954545
"D18",161.222625954198,123.804168427444,123.872789361702,89.3854117647059,177.028497584541,103.442513541667,93.0703185840708,92.1273792857143,155.716715789474,91.8676434944238,150.073579545455,150.790134615385,43.9554487745098,179.010158798283
"D19",166.634916666667,114.830821052632,118.050398039216,88.7449518518519,161.248802419355,92.2092529274005,95.9844712418301,98.168106884058,165.760155963303,93.9342377358491,181.584062992126,157.480537047757,42.9828862706913,168.471260674157
"D2",165.358821138211,90.1232196078431,114.053217307692,79.1448568690096,157.399771921182,81.9987193548387,69.7220904109589,81.9938693548387,196.536717902351,90.3236296836983,144.421276829268,140.467524324324,50.0186183129856,157.515955648536
"D20",164.565523809524,92.666775,123.117786538462,95.4774181102362,152.965935,95.9304597938144,88.5836917808219,97.5417109243698,171.828033591731,94.9092626373626,169.978657342657,184.910894693878,40.4332966717095,164.956728240741
"D21",168.254842696629,107.883028787879,126.866636470588,85.3504578947368,150.275696268657,93.7169691570881,84.1832310344828,98.2454703296703,154.483523280423,89.1109215873016,179.53482972973,317.902479605263,41.3810988559892,156.392539534884
"D22",168.677783333333,107.779568571429,115.514396666667,88.8022552845528,159.412965467626,80.6570387755102,87.6712235772358,92.1216935960591,169.487172164948,100.201995640327,167.3175,1151.61891882802,43.8112094780405,173.464205490196
"D23",169.27475,112.363188311688,131.037534090909,87.8421570552147,178.648926609442,98.618184939759,266.600702681992,96.0150041791045,172.086116731518,96.1199773218143,180.637083003953,NA,NA,205.908052830189
"D3",171.069494949495,106.654229268293,125.715782692308,91.5002540106952,157.793137762238,91.7364562874252,87.8182338235294,94.2977996350365,168.690318503937,85.0564721003135,155.642965677966,130.434173721825,44.4678077586207,179.747155462185
"D4",164.952728395062,96.9545875,114.142607692308,76.1882316666667,145.730833613445,83.3655449541284,63.311,80.4697220779218,177.07958808933,90.4223511312217,144.924398709677,139.826280508475,46.2266832149201,138.722505294118
"D5",160.21029787234,101.796446774194,126.91932173913,74.2881223684211,140.107828703704,77.9270160839161,68.5135555555556,107.911109677419,181.649833766234,89.1648821428572,144.995760992908,128.328864301192,45.5639577892696,133.47230617284
"D6",168.764201716738,94.0960666666667,113.853186486486,91.0608771028037,172.315517924528,98.4326479892761,91.6310271676301,97.8235049180328,185.964193693694,90.5943168449198,154.072076100629,128.198590348924,43.9244838888889,160.431265217391
"D7",169.656155405405,129.25822962963,128.100467088608,98.8199701570681,147.90939375,93.0321694890511,93.8609430894309,99.4552075208914,168.997210526316,86.8312075471698,156.00529113924,127.119824587814,44.729476504065,176.528333913043
"D8",168.811622377622,102.935896875,127.615628,92.1585609467456,164.263058823529,97.0526868525896,89.1364977011494,94.2901506097561,178.176177835052,91.9450047732697,150.967172727273,129.428402705628,44.6326316914498,166.331248207171
"D9",177.219159663866,107.297130827882,123.979824657534,89.6540183673469,167.517360294118,91.9542251282051,89.5473328947368,96.2201479591837,177.029890151515,94.5063021028037,169.640610894942,131.068831050228,43.4072019567456,170.901172043011
"E10",153.786491891892,103.194711764706,123.373498039216,78.7019407801418,167.146711888112,81.3880896551724,73.3858142857143,96.9381697674419,188.17161372549,91.27305875,151.152061643836,136.36191476265,44.4845342199856,148.574262626263
"E11",173.294323699422,101.85087,132.151810280374,94.7987978835979,157.550008988764,93.1608880566802,88.6799098039216,100.972922885572,171.000139175258,94.8416058659218,156.719444354839,138.761853596435,43.0100660103627,191.473925
"E13",163.135138613861,116.071023529412,131.600631944444,89.6218061643836,148.5628272,91.5448520190024,90.9562785123967,92.8041702508961,158.879982065217,95.564798615917,165.20476097561,145.649551440329,44.4870796846011,NA
"E14",161.689537037037,118.736080434783,119.733012121212,94.5553822857143,164.180348854962,432.461895522388,97.0363028169014,97.2340840236686,180.635928571429,96.8594715542522,150.833647058824,147.012144081633,44.142779118774,161.004674489796
"E15",170.425434482759,113.496678947368,126.192380208333,91.3870867647059,168.572909836066,97.8932077083333,90.4748536144578,94.4839527522936,155.788926495726,91.386956122449,155.930786486486,146.970872702519,44.3654738636364,175.362634567901
"E16",167.03531372549,110.357590566038,116.513723404255,94.2486050228311,150.982591,99.953836809816,82.5615263636364,97.8365585365854,163.180838427948,95.2478773536896,171.244446280992,143.018084347826,43.0327428861789,158.419258730159
"E17",172.875959459459,105.541581365741,131.153020792079,97.0980669291339,156.539309302326,98.0150447852761,83.7987336448598,98.4227933085502,169.266198019802,93.7945164634146,158.047262135922,141.422968675455,41.9772236012208,158.398442528736
"E18",163.049994897959,107.385841818182,125.954356,92.5991840336135,157.3120632,101.151997660819,85.9262172727273,96.2396045685279,157.928018222222,92.9636667546174,141.559885981308,147.207058791946,43.1264244221106,167.408763636364
"E19",161.627860869565,107.727530434783,128.875675641026,93.5415475113122,161.63931884058,94.5667625698324,88.4961021428571,92.925791875,163.008628140704,92.9547701342282,160.140108333333,149.141546095076,42.7043272844273,184.168043010753
"E2",168.141485910653,97.204559829059,124.179094444444,75.5104788461538,150.017570063694,91.7535884297521,80.536828125,87.4364803149606,162.305065853659,83.7999777777778,148.798445128205,131.494431013746,48.6501117571885,149.717463768116
"E20",173.859047619048,102.422783076923,133.727104494382,97.279885546875,149.028941666667,102.034884939759,88.3659034965035,95.2882241610738,180.114861407249,97.9623182417582,172.945518518519,163.964790220518,42.2801591966173,158.292927631579
"E21",159.365465,107.780617021277,127.251430909091,93.4268518661518,145.9229968,92.0582456521739,81.859898,97.028388121547,158.113343023256,94.5898560283688,151.837351145038,197.393185990338,43.3469214778325,166.574177419355
"E22",168.822359861592,111.236472727273,116.861727142857,119.158258424508,241.050255369928,101.511592045455,91.3054767857143,90.4838648648649,158.81472983871,90.1676902325581,163.556229411765,278.788234899329,42.0286734359962,172.918215658363
"E23",165.309060606061,113.089491304348,133.082708450704,82.9409683076923,171.925676646707,97.1229329113924,91.4447888888889,94.3686615591398,164.982241071429,90.6323441687345,179.152034965035,NA,NA,178.812270588235
"E3",169.15855801105,108.77267761194,127.3034325,84.913583745583,149.177678494624,89.1442176684882,78.9537192307692,92.9819622377622,187.341616714697,85.9641962962963,149.959302816901,123.486243784994,44.6408657024793,156.968300961538
"E4",170.594075949367,105.311373076923,121.034840243902,79.2410176416259,159.167809027778,95.8200447154472,88.766893258427,95.3343538732394,172.266947802198,89.0651995024876,152.538457142857,135.65652398167,43.9324719832109,150.874677659574
"E5",175.068658823529,96.60425,125.574762121212,86.7824241860465,161.411947717842,90.8121448405253,86.0053831081081,97.2505326086957,166.933053097345,83.7473959375,152.329967948718,133.880790308609,44.1607108606557,150.559864130435
"E6",178.366386861314,107.83632857143,118.883163934426,94.1793144628099,140.126830588235,99.5811066666667,97.7612824675325,98.5421743333333,171.517156862745,88.7315332361516,152.01598974359,131.739596650459,43.7147693112467,156.591507894737
"E7",180.034294117647,103.400378195474,134.112355319149,96.4087149171271,160.077794897959,90.2629492753623,90.4588023391813,96.9002790123457,177.372178030303,91.9395395196507,154.219663033175,133.082194725153,42.9208868372943,169.924539795918
"E8",168.690315068493,105.61576097561,132.012230379747,89.3076632850242,187.608317460317,95.4780361623616,98.6583175675676,94.7479860962567,172.395760204082,92.652035426009,149.259048993289,132.604529273621,42.8236095281307,166.683312941176
"E9",162.88384962406,110.069317857143,128.350884693878,86.0371514644352,178.423391881919,91.3850658263305,88.5856111111111,99.0626946280992,183.98048630137,91.7193251072961,165.10574122807,130.870777491208,41.7882801571709,169.822087301587
"F10",148.529657142857,100.8895,116.730379411765,77.4465155913979,151.529261666667,80.8349092592593,71.8481511111111,86.3429152777775,165.658031907895,88.6427328358209,160.661780645161,133.448106977887,43.6818900393185,136.505834408602
"F11",163.216564102564,127.759395989982,123.447632127829,103.286127717391,154.314306185567,88.9074242647059,90.8334730769231,104.814646969697,168.780326923077,88.3522992831541,153.55864516129,137.299998292011,43.35075204617,171.00016091954
"F13",172.312104265403,113.914773529412,125.457325373134,95.9024692307692,172.551082706767,91.2170808441558,91.8940124378109,97.0006984293194,168.966314130435,88.8083352112676,166.903283236994,128.729950885591,43.6217889576883,NA
"F14",173.844034825871,118.762233333333,134.432010714286,90.0481278688525,158.849590769231,99.8429104651163,91.4666222222222,94.5934906432749,170.06147761194,93.1381989795918,151.530669565217,135.225104159021,42.3420666066607,157.681979166667
"F15",169.249213793103,103.27943,131.979865432099,81.6205398012864,156.329412977099,95.7164774390244,97.8610247126437,97.4262425641026,168.124841346154,93.9643187935035,147.81176056338,139.868624976122,44.5413028985507,158.869897196262
"F16",164.995602272727,110.563128205128,129.68732745098,103.349005263158,153.242703636364,96.6074232227488,88.9566060150376,95.6983465277778,163.817028301887,93.0898168085106,160.026989583333,142.865760274869,43.4089327617329,182.753221804511
